Tarih,Kapanış Fiyatı,Yüzde Değişim
2021-09-14,12.4399995803833,0.08044468995995757
2021-09-15,12.260000228881836,-1.446940173416944
2021-09-16,12.470000267028809,1.7128877179974245
2021-09-17,12.720000267028809,2.0048115047840875
2021-09-20,12.8100004196167,0.7075483545482042
2021-09-21,13.050000190734863,1.87353445165106
2021-09-22,13.1899995803833,1.0727922421628344
2021-09-23,13.329999923706055,1.0614127958803676
2021-09-24,13.619999885559082,2.17554361224932
2021-09-27,13.529999732971191,-0.6607940774163712
2021-09-28,13.779999732971191,1.8477457866519886
2021-09-29,13.779999732971191,0.0
2021-09-30,13.949999809265137,1.2336725659521486
2021-10-01,14.050000190734863,0.7168486224875092
2021-10-04,13.869999885559082,-1.281140944713155
2021-10-05,14.039999961853027,1.2256674671709433
2021-10-06,13.710000038146973,-2.3504268134093453
2021-10-07,14.119999885559082,2.9905167488790463
2021-10-08,14.09000015258789,-0.21246269981823884
2021-10-11,14.199999809265137,0.7806930836479875
2021-10-12,14.0,-1.408449379940424
2021-10-13,14.260000228881836,1.8571444920131075
2021-10-14,14.300000190734863,0.28050463682329774
2021-10-15,14.640000343322754,2.3776234129575746
2021-10-18,14.569999694824219,-0.478146494924514
2021-10-19,14.319999694824219,-1.7158545314781892
2021-10-20,13.800000190734863,-3.631281530524766
2021-10-21,13.970000267028809,1.2318845937993705
2021-10-22,14.140000343322754,1.2168938657443729
2021-10-25,14.279999732971191,0.9900946693721213
2021-10-26,14.699999809265137,2.94117705985808
2021-10-27,14.850000381469727,1.0204120690535445
2021-10-28,14.970000267028809,0.8080800166767821
2021-11-01,15.279999732971191,2.070804678775806
2021-11-02,15.489999771118164,1.3743458234088513
2021-11-03,15.579999923706055,0.5810210065703147
2021-11-04,16.969999313354492,8.92169060625896
2021-11-05,17.649999618530273,4.007073262758798
